Time,Freq_T,Freq_M,Temp_C,Uncomp_thick_nm,Comp_thick_nm
1773136240,6570034.630859375,5985190.814453125,56.34864684173988,3.1246188805670343,-4.351278964197672
1773136241,6570033.8916015625,5985190.845703125,56.3552142589688,3.127608052590297,-4.348572581995159
1773136241,6570033.27734375,5985190.8525390625,56.360493242268845,3.128261933970386,-4.348145738933128
1773136241,6570032.90234375,5985190.8916015625,56.36404165736813,3.1319983989994644,-4.344561747708615
1773136241,6570032.1943359375,5985190.9365234375,56.3704726987642,3.1362953337829054,-4.340540872657225
1773136242,6570031.7685546875,5985190.939453125,56.3741157853787,3.1365755686600862,-4.340416861734333
1773136242,6570030.48828125,5985190.994140625,56.385499333784594,3.141806619700796,-4.335673219470168
1773136242,6570029.853515625,5985191.001953125,56.39096393001536,3.142553912706612,-4.33515950339301
1773136242,6570029.65625,5985191.048828125,56.393077008710605,3.1470376707415064,-4.330765996484327
1773136243,6570028.9384765625,5985191.0859375,56.399520789493494,3.1505873125191317,-4.3274913335406895
1773136243,6570027.88671875,5985191.1337890625,56.408903076935935,3.155164482179752,-4.323313893680385
1773136243,6570027.7060546875,5985191.1337890625,56.410438110499506,3.155164482179752,-4.323379220528039
1773136244,6570026.603515625,5985191.15234375,56.41997991107771,3.1569393030685644,-4.3220100133766906
1773136244,6570026.4482421875,5985191.1806640625,56.42156380094273,3.159648240214647,-4.31936832945588
1773136244,6570025.7900390625,5985191.23828125,56.42769541177996,3.165159526132538,-4.314117191081902
1773136244,6570024.6474609375,5985191.2646484375,56.43765286451452,3.1676816400271655,-4.312016848851074
1773136245,6570024.2138671875,5985191.2822265625,56.441502673009076,3.1693630492902516,-4.310498276543782
1773136245,6570023.3916015625,5985191.3193359375,56.448839270164996,3.1729126910678764,-4.307258597487944
1773136245,6570023.296875,5985191.3623046875,56.450045880109066,3.1770228025998626,-4.3031994190676945
1773136245,6570022.5498046875,5985191.3427734375,56.45621500580851,3.1751545700853234,-4.3053278635987065
1773136246,6570021.5634765625,5985191.384765625,56.46499383972604,3.179171269991583,-4.3016808828386335
1773136246,6570021.318359375,5985191.400390625,56.46722415885436,3.1806658560032144,-4.300280119778459
